date,unused_date,price,fluctuation,fluctuation_percent
22/09/2020,23/09/2020,"40.682,15",24.11,0.06%
21/09/2020,22/09/2020,"40.658,04",217.33,0.54%
20/09/2020,21/09/2020,"40.440,71",336.92,0.84%
17/09/2020,18/09/2020,"40.103,79",-79.26,-0.20%
16/09/2020,17/09/2020,"40.183,05",86.6,0.22%
15/09/2020,16/09/2020,"40.096,45",95.11,0.24%
14/09/2020,15/09/2020,"40.001,34",176.83,0.44%
13/09/2020,14/09/2020,"39.824,51",-23.03,-0.06%
10/9/2020,11/9/2020,"39.847,54",48.21,0.12%
9/9/2020,10/9/2020,"39.799,33",34.42,0.09%
8/9/2020,9/9/2020,"39.764,91",231.69,0.59%
7/9/2020,8/9/2020,"39.533,22",-687.57,-1.71%
6/9/2020,7/9/2020,"40.220,79",-69.08,-0.17%
3/9/2020,4/9/2020,"40.289,87",340.32,0.85%
2/9/2020,3/9/2020,"39.949,55",295.41,0.74%
31/08/2020,1/9/2020,"39.654,14",-152.82,-0.38%
30/08/2020,31/08/2020,"39.806,96",204.18,0.52%
27/08/2020,28/08/2020,"39.602,78",217.85,0.55%
26/08/2020,27/08/2020,"39.384,93",-87.2,-0.22%
25/08/2020,26/08/2020,"39.472,13",222.66,0.57%
24/08/2020,25/08/2020,"39.249,47",493.18,1.27%
23/08/2020,24/08/2020,"38.756,29",354.66,0.92%
20/08/2020,21/08/2020,"38.401,63",-18.42,-0.05%
19/08/2020,20/08/2020,"38.420,05",239.82,0.63%
18/08/2020,19/08/2020,"38.180,23",-152.19,-0.40%
17/08/2020,18/08/2020,"38.332,42",23.88,0.06%
16/08/2020,17/08/2020,"38.308,54",-126.41,-0.33%
13/08/2020,14/08/2020,"38.434,95",417.32,1.10%
12/8/2020,13/08/2020,"38.017,63",131.42,0.35%
11/8/2020,12/8/2020,"37.886,21",65.05,0.17%
10/8/2020,11/8/2020,"37.821,16",99.35,0.26%
9/8/2020,10/8/2020,"37.721,81",82.57,0.22%
6/8/2020,7/8/2020,"37.639,24",24.97,0.07%
5/8/2020,6/8/2020,"37.614,27",577.03,1.56%
4/8/2020,5/8/2020,"37.037,24",522.1,1.43%
3/8/2020,4/8/2020,"36.515,14",872.2,2.45%
2/8/2020,3/8/2020,"35.642,94",-1.55,0.00%
30/07/2020,31/07/2020,"35.961,48",391.49,1.10%
29/07/2020,30/07/2020,"35.569,99",-793.45,-2.18%
28/07/2020,29/07/2020,"36.363,44",1278.68,3.64%
27/07/2020,28/07/2020,"35.084,76",-1808.13,-4.90%
26/07/2020,27/07/2020,"36.892,89",-1209.09,-3.17%
23/07/2020,24/07/2020,"38.101,98",129.78,0.34%
22/07/2020,23/07/2020,"37.972,20",-257.19,-0.67%
21/07/2020,22/07/2020,"38.229,39",108.74,0.29%
20/07/2020,21/07/2020,"38.120,65",-304.2,-0.79%
19/07/2020,20/07/2020,"38.424,85",-37.97,-0.10%
16/07/2020,17/07/2020,"38.462,82",176.68,0.46%
15/07/2020,16/07/2020,"38.286,14",170.83,0.45%
14/07/2020,15/07/2020,"38.115,31",68.9,0.18%
13/07/2020,14/07/2020,"38.046,41",-43.05,-0.11%
12/7/2020,13/07/2020,"38.089,46",-264.31,-0.69%
9/7/2020,10/7/2020,"38.353,77",487.38,1.29%
8/7/2020,9/7/2020,"37.866,39",62.6,0.17%
7/7/2020,8/7/2020,"37.803,79",172.61,0.46%
6/7/2020,7/7/2020,"37.631,18",448.13,1.21%
5/7/2020,6/7/2020,"37.183,05",15.54,0.04%
2/7/2020,3/7/2020,"37.167,51",22.08,0.06%
1/7/2020,2/7/2020,"37.145,43",743.53,2.04%
30/06/2020,1/7/2020,"36.401,90",-215.74,-0.59%
29/06/2020,30/06/2020,"36.617,64",-895.24,-2.39%
28/06/2020,29/06/2020,"37.512,88",-52.33,-0.14%
25/06/2020,26/06/2020,"37.565,21",-184.97,-0.49%
24/06/2020,25/06/2020,"37.750,18",-334.52,-0.88%
23/06/2020,24/06/2020,"38.084,70",-125.99,-0.33%
22/06/2020,23/06/2020,"38.210,69",112.84,0.30%
21/06/2020,22/06/2020,"38.097,85",454.39,1.21%
18/06/2020,19/06/2020,"37.643,46",141.66,0.38%
17/06/2020,18/06/2020,"37.501,80",-64.2,-0.17%
16/06/2020,17/06/2020,"37.566,00",878.56,2.39%
15/06/2020,16/06/2020,"36.687,44",-1335.61,-3.51%
14/06/2020,15/06/2020,"38.023,05",102.22,0.27%
11/6/2020,12/6/2020,"37.920,83",-1598.52,-4.04%
10/6/2020,11/6/2020,"39.519,35",94.96,0.24%
9/6/2020,10/6/2020,"39.424,39",-214.01,-0.54%
8/6/2020,9/6/2020,"39.638,40",618.82,1.59%
7/6/2020,8/6/2020,"39.019,58",193.12,0.50%
4/6/2020,5/6/2020,"38.826,46",43.87,0.11%
3/6/2020,4/6/2020,"38.782,59",453.45,1.18%
2/6/2020,3/6/2020,"38.329,14",-350.93,-0.91%
1/6/2020,2/6/2020,"38.680,07",758,2.00%
31/05/2020,1/6/2020,"37.922,07",167.49,0.44%
28/05/2020,29/05/2020,"37.754,58",202.07,0.54%
27/05/2020,28/05/2020,"37.552,51",-723.29,-1.89%
26/05/2020,27/05/2020,"38.275,80",505.14,1.34%
25/05/2020,26/05/2020,"37.770,66",451.62,1.21%
24/05/2020,25/05/2020,"37.319,04",-363.03,-0.96%
21/05/2020,22/05/2020,"37.682,07",253.29,0.68%
20/05/2020,21/05/2020,"37.428,78",142.18,0.38%
19/05/2020,20/05/2020,"37.286,60",461.19,1.25%
18/05/2020,19/05/2020,"36.825,41",609.14,1.68%
17/05/2020,18/05/2020,"36.216,27",-284.9,-0.78%
14/05/2020,15/05/2020,"36.501,17",-273.59,-0.74%
13/05/2020,14/05/2020,"36.774,76",222.85,0.61%
12/5/2020,13/05/2020,"36.551,91",260.57,0.72%
11/5/2020,12/5/2020,"36.291,34",529.81,1.48%
10/5/2020,11/5/2020,"35.761,53",486.62,1.38%
7/5/2020,8/5/2020,"35.274,91",517.94,1.49%
6/5/2020,7/5/2020,"34.756,97",602.5,1.76%
5/5/2020,6/5/2020,"34.154,47",124.92,0.37%
4/5/2020,5/5/2020,"34.029,55",-342.24,-1.00%
3/5/2020,4/5/2020,"34.371,79",-0.2,0.00%
28/04/2020,29/04/2020,"34.241,51",-107.49,-0.31%
27/04/2020,28/04/2020,"34.349,00",-80.33,-0.23%
26/04/2020,27/04/2020,"34.429,33",87.19,0.25%
23/04/2020,24/04/2020,"34.342,14",117.19,0.34%
22/04/2020,23/04/2020,"34.224,95",438.38,1.30%
21/04/2020,22/04/2020,"33.786,57",-1140.54,-3.27%
20/04/2020,21/04/2020,"34.927,11",241.54,0.70%
19/04/2020,20/04/2020,"34.685,57",499.97,1.46%
16/04/2020,17/04/2020,"34.185,60",82.08,0.24%
15/04/2020,16/04/2020,"34.103,52",461.76,1.37%
14/04/2020,15/04/2020,"33.641,76",205.93,0.62%
13/04/2020,14/04/2020,"33.435,83",338.46,1.02%
12/4/2020,13/04/2020,"33.097,37",-207.92,-0.62%
9/4/2020,10/4/2020,"33.305,29",258.75,0.78%
8/4/2020,9/4/2020,"33.046,54",-6.11,-0.02%
7/4/2020,8/4/2020,"33.052,65",429.81,1.32%
6/4/2020,7/4/2020,"32.622,84",1318.91,4.21%
5/4/2020,6/4/2020,"31.303,93",833.42,2.74%
2/4/2020,3/4/2020,"30.470,51",705.57,2.37%
31/03/2020,1/4/2020,"29.764,94",-14.58,-0.05%
30/03/2020,31/03/2020,"29.779,52",-1045.46,-3.39%
29/03/2020,30/03/2020,"30.824,98",-314.21,-1.01%
26/03/2020,27/03/2020,"31.139,19",-277.11,-0.88%
25/03/2020,26/03/2020,"31.416,30",1034.61,3.41%
24/03/2020,25/03/2020,"30.381,69",-196.83,-0.64%
23/03/2020,24/03/2020,"30.578,52",-1658.71,-5.15%
22/03/2020,23/03/2020,"32.237,23",-318.34,-0.98%
19/03/2020,20/03/2020,"32.555,57",-743.78,-2.23%
18/03/2020,19/03/2020,"33.299,35",106.04,0.32%
17/03/2020,18/03/2020,"33.193,31",206.37,0.63%
16/03/2020,17/03/2020,"32.986,94",-829.63,-2.45%
15/03/2020,16/03/2020,"33.816,57",-338.18,-0.99%
12/3/2020,13/03/2020,"34.154,75",-1801.81,-5.01%
11/3/2020,12/3/2020,"35.956,56",-1212.28,-3.26%
10/3/2020,11/3/2020,"37.168,84",104.93,0.28%
9/3/2020,10/3/2020,"37.063,91",-2269.66,-5.77%
8/3/2020,9/3/2020,"39.333,57",-188.69,-0.48%
5/3/2020,6/3/2020,"39.522,26",6.47,0.02%
4/3/2020,5/3/2020,"39.515,79",-102.41,-0.26%
3/3/2020,4/3/2020,"39.618,20",275.52,0.70%
2/3/2020,3/3/2020,"39.342,68",112.28,0.29%
1/3/2020,2/3/2020,"39.230,40",-0.64,0.00%
27/02/2020,28/02/2020,"39.829,38",318.1,0.81%
26/02/2020,27/02/2020,"39.511,28",-305.91,-0.77%
25/02/2020,26/02/2020,"39.817,19",524.44,1.33%
24/02/2020,25/02/2020,"39.292,75",-1368.3,-3.37%
23/02/2020,24/02/2020,"40.661,05",-291.81,-0.71%
20/02/2020,21/02/2020,"40.952,86",211.6,0.52%
19/02/2020,20/02/2020,"40.741,26",133.73,0.33%
18/02/2020,19/02/2020,"40.607,53",153.04,0.38%
17/02/2020,18/02/2020,"40.454,49",-13.52,-0.03%
16/02/2020,17/02/2020,"40.468,01",41.02,0.10%
13/02/2020,14/02/2020,"40.426,99",1.59,0.00%
12/2/2020,13/02/2020,"40.425,40",396.74,0.99%
11/2/2020,12/2/2020,"40.028,66",224.2,0.56%
10/2/2020,11/2/2020,"39.804,46",-503,-1.25%
9/2/2020,10/2/2020,"40.307,46",-100.07,-0.25%
6/2/2020,7/2/2020,"40.407,53",627.61,1.58%
5/2/2020,6/2/2020,"39.779,92",-13.2,-0.03%
4/2/2020,5/2/2020,"39.793,12",116.66,0.29%
3/2/2020,4/2/2020,"39.676,46",-277.66,-0.69%
2/2/2020,3/2/2020,"39.954,12",-1,0.00%
30/01/2020,31/01/2020,"40.901,70",-1216.12,-2.89%
29/01/2020,30/01/2020,"42.117,82",-4.13,-0.01%
21/01/2020,22/01/2020,"41.888,90",150.56,0.36%
20/01/2020,21/01/2020,"41.738,34",296.18,0.71%
19/01/2020,20/01/2020,"41.442,16",143.66,0.35%
16/01/2020,17/01/2020,"41.298,50",341.73,0.83%
15/01/2020,16/01/2020,"40.956,77",8.16,0.02%
14/01/2020,15/01/2020,"40.948,61",100.24,0.25%
13/01/2020,14/01/2020,"40.848,37",-134.18,-0.33%
12/1/2020,13/01/2020,"40.982,55",278.87,0.69%
9/1/2020,10/1/2020,"40.703,68",494.04,1.23%
8/1/2020,9/1/2020,"40.209,64",-483.2,-1.19%
7/1/2020,8/1/2020,"40.692,84",225.28,0.56%
6/1/2020,7/1/2020,"40.467,56",-402.73,-0.99%
5/1/2020,6/1/2020,"40.870,29",-160.57,-0.39%
2/1/2020,3/1/2020,"41.030,86",281.15,0.69%
1/1/2020,2/1/2020,"40.749,71",-0.43,0.00%
30/12/2019,31/12/2019,"40.895,76",149.22,0.37%
29/12/2019,30/12/2019,"40.746,54",213.6,0.53%
26/12/2019,27/12/2019,"40.532,94",-90.9,-0.22%
25/12/2019,26/12/2019,"40.623,84",237.36,0.59%
24/12/2019,25/12/2019,"40.386,48",2.79,0.01%
23/12/2019,24/12/2019,"40.383,69",180.98,0.45%
22/12/2019,23/12/2019,"40.202,71",201.2,0.50%
19/12/2019,20/12/2019,"40.001,51",71.22,0.18%
18/12/2019,19/12/2019,"39.930,29",-179.46,-0.45%
17/12/2019,18/12/2019,"40.109,75",-356.94,-0.88%
16/12/2019,17/12/2019,"40.466,69",-22.55,-0.06%
15/12/2019,16/12/2019,"40.489,24",13.93,0.03%
12/12/2019,13/12/2019,"40.475,31",237.92,0.59%
11/12/2019,12/12/2019,"40.237,39",230.76,0.58%
10/12/2019,11/12/2019,"40.006,63",-106.03,-0.26%
9/12/2019,10/12/2019,"40.112,66",37.59,0.09%
8/12/2019,9/12/2019,"40.075,07",17.39,0.04%
5/12/2019,6/12/2019,"40.057,68",-209.01,-0.52%
4/12/2019,5/12/2019,"40.266,69",606.43,1.53%
3/12/2019,4/12/2019,"39.660,26",-122.18,-0.31%
2/12/2019,3/12/2019,"39.782,44",-536.26,-1.33%
1/12/2019,2/12/2019,"40.318,70",-0.96,0.00%
28/11/2019,29/11/2019,"40.279,89",-480.13,-1.18%
27/11/2019,28/11/2019,"40.760,02",3.31,0.01%
26/11/2019,27/11/2019,"40.756,71",150.57,0.37%
25/11/2019,26/11/2019,"40.606,14",-28.75,-0.07%
24/11/2019,25/11/2019,"40.634,89",-413.64,-1.01%
21/11/2019,22/11/2019,"41.048,53",-475.85,-1.15%
20/11/2019,21/11/2019,"41.524,38",-295.64,-0.71%
19/11/2019,20/11/2019,"41.820,02",309.68,0.75%
18/11/2019,19/11/2019,"41.510,34",-325.79,-0.78%
17/11/2019,18/11/2019,"41.836,13",1.25,0.00%
14/11/2019,15/11/2019,"41.834,88",-298.55,-0.71%
13/11/2019,14/11/2019,"42.133,43",-228.14,-0.54%
12/11/2019,13/11/2019,"42.361,57",80.97,0.19%
11/11/2019,12/11/2019,"42.280,60",-188.48,-0.44%
10/11/2019,11/11/2019,"42.469,08",-68.17,-0.16%
7/11/2019,8/11/2019,"42.537,25",54.47,0.13%
6/11/2019,7/11/2019,"42.482,78",0.28,0.00%
5/11/2019,6/11/2019,"42.482,50",25.21,0.06%
4/11/2019,5/11/2019,"42.457,29",438.84,1.04%
3/11/2019,4/11/2019,"42.018,45",366.39,0.88%
31/10/2019,1/11/2019,"41.652,06",-44.73,-0.11%
30/10/2019,31/10/2019,"41.696,79",2.96,0.01%
29/10/2019,30/10/2019,"41.693,83",-129.07,-0.31%
28/10/2019,29/10/2019,"41.822,90",1.7,0.00%
27/10/2019,28/10/2019,"41.821,20",84.47,0.20%
24/10/2019,25/10/2019,"41.736,73",452.54,1.10%
23/10/2019,24/10/2019,"41.284,19",31.19,0.08%
22/10/2019,23/10/2019,"41.253,00",156.82,0.38%
21/10/2019,22/10/2019,"41.096,18",-250.01,-0.60%
20/10/2019,21/10/2019,"41.346,19",-2.16,-0.01%
17/10/2019,18/10/2019,"41.348,35",-172.55,-0.42%
16/10/2019,17/10/2019,"41.520,90",54.72,0.13%
15/10/2019,16/10/2019,"41.466,18",20.79,0.05%
14/10/2019,15/10/2019,"41.445,39",185.31,0.45%
13/10/2019,14/10/2019,"41.260,08",69.2,0.17%
10/10/2019,11/10/2019,"41.190,88",34.84,0.08%
9/10/2019,10/10/2019,"41.156,04",49.9,0.12%
8/10/2019,9/10/2019,"41.106,14",292.53,0.72%
7/10/2019,8/10/2019,"40.813,61",-357.55,-0.87%
6/10/2019,7/10/2019,"41.171,16",-279.81,-0.68%
3/10/2019,4/10/2019,"41.450,97",59.97,0.14%
2/10/2019,3/10/2019,"41.391,00",-284.79,-0.68%
1/10/2019,2/10/2019,"41.675,79",227.88,0.55%
30/09/2019,1/10/2019,"41.447,91",-189.74,-0.46%
29/09/2019,30/09/2019,"41.637,65",315.89,0.76%
26/09/2019,27/09/2019,"41.321,76",150.59,0.37%
25/09/2019,26/09/2019,"41.171,17",176.97,0.43%
24/09/2019,25/09/2019,"40.994,20",-20.81,-0.05%
23/09/2019,24/09/2019,"41.015,01",-325.84,-0.79%
22/09/2019,23/09/2019,"41.340,85",-109.37,-0.26%
19/09/2019,20/09/2019,"41.450,22",233.37,0.57%
18/09/2019,19/09/2019,"41.216,85",-92.79,-0.22%
17/09/2019,18/09/2019,"41.309,64",213.97,0.52%
16/09/2019,17/09/2019,"41.095,67",218.27,0.53%
15/09/2019,16/09/2019,"40.877,40",590.78,1.47%
12/9/2019,13/09/2019,"40.286,62",415.74,1.04%
11/9/2019,12/9/2019,"39.870,88",139.2,0.35%
10/9/2019,11/9/2019,"39.731,68",-271.94,-0.68%
9/9/2019,10/9/2019,"40.003,62",-118.68,-0.30%
8/9/2019,9/9/2019,"40.122,30",-53.01,-0.13%
5/9/2019,6/9/2019,"40.175,31",-161.12,-0.40%
4/9/2019,5/9/2019,"40.336,43",4.28,0.01%
3/9/2019,4/9/2019,"40.332,15",-236.78,-0.58%
2/9/2019,3/9/2019,"40.568,93",-1.33,0.00%
29/08/2019,30/08/2019,"40.419,23",141.41,0.35%
28/08/2019,29/08/2019,"40.277,82",-108.3,-0.27%
27/08/2019,28/08/2019,"40.386,12",-268.46,-0.66%
26/08/2019,27/08/2019,"40.654,58",-164.14,-0.40%
25/08/2019,26/08/2019,"40.818,72",-108,-0.26%
22/08/2019,23/08/2019,"40.926,72",-114.48,-0.28%
21/08/2019,22/08/2019,"41.041,20",229.24,0.56%
20/08/2019,21/08/2019,"40.811,96",304.17,0.75%
19/08/2019,20/08/2019,"40.507,79",67.02,0.17%
18/08/2019,19/08/2019,"40.440,77",-68.28,-0.17%
15/08/2019,16/08/2019,"40.509,05",341.53,0.85%
14/08/2019,15/08/2019,"40.167,52",44.28,0.11%
13/08/2019,14/08/2019,"40.123,24",-135.86,-0.34%
12/8/2019,13/08/2019,"40.259,10",194.28,0.48%
11/8/2019,12/8/2019,"40.064,82",110.94,0.28%
8/8/2019,9/8/2019,"39.953,88",168.78,0.42%
7/8/2019,8/8/2019,"39.785,10",196.05,0.50%
6/8/2019,7/8/2019,"39.589,05",-140.88,-0.35%
5/8/2019,6/8/2019,"39.729,93",-303.48,-0.76%
4/8/2019,5/8/2019,"40.033,41",-32.08,-0.08%
1/8/2019,2/8/2019,"40.065,49",294.04,0.74%
31/07/2019,1/8/2019,"39.771,45",359.76,0.91%
30/07/2019,31/07/2019,"39.411,69",-494,-1.24%
29/07/2019,30/07/2019,"39.905,69",45.47,0.11%
28/07/2019,29/07/2019,"39.860,22",-24.81,-0.06%
25/07/2019,26/07/2019,"39.885,03",186.09,0.47%
24/07/2019,25/07/2019,"39.698,94",-191.74,-0.48%
23/07/2019,24/07/2019,"39.890,68",283.71,0.72%
22/07/2019,23/07/2019,"39.606,97",173.63,0.44%
21/07/2019,22/07/2019,"39.433,34",333.78,0.85%
18/07/2019,19/07/2019,"39.099,56",-37.24,-0.10%
17/07/2019,18/07/2019,"39.136,80",25.44,0.07%
16/07/2019,17/07/2019,"39.111,36",294.73,0.76%
15/07/2019,16/07/2019,"38.816,63",107.08,0.28%
14/07/2019,15/07/2019,"38.709,55",-31.65,-0.08%
11/7/2019,12/7/2019,"38.741,20",160.33,0.42%
10/7/2019,11/7/2019,"38.580,87",116.83,0.30%
9/7/2019,10/7/2019,"38.464,04",188.71,0.49%
8/7/2019,9/7/2019,"38.275,33",-359.57,-0.93%
7/7/2019,8/7/2019,"38.634,90",38.03,0.10%
4/7/2019,5/7/2019,"38.596,87",350.3,0.92%
3/7/2019,4/7/2019,"38.246,57",-107.94,-0.28%
2/7/2019,3/7/2019,"38.354,51",-67.51,-0.18%
1/7/2019,2/7/2019,"38.422,02",420.51,1.11%
30/06/2019,30/06/2019,"38.001,51",368.06,0.98%
27/06/2019,28/06/2019,"37.633,45",-453.84,-1.19%
26/06/2019,27/06/2019,"38.087,29",-38.07,-0.10%
25/06/2019,26/06/2019,"38.125,36",-70.38,-0.18%
24/06/2019,25/06/2019,"38.195,74",-1.24,0.00%
23/06/2019,24/06/2019,"38.196,98",49.61,0.13%
20/06/2019,21/06/2019,"38.147,37",419.67,1.11%
19/06/2019,20/06/2019,"37.727,70",214.32,0.57%
18/06/2019,19/06/2019,"37.513,38",-4.96,-0.01%
17/06/2019,18/06/2019,"37.518,34",-271.19,-0.72%
16/06/2019,17/06/2019,"37.789,53",87.53,0.23%
13/06/2019,14/06/2019,"37.702,00",-205.27,-0.54%
12/6/2019,13/06/2019,"37.907,27",-197.81,-0.52%
11/6/2019,12/6/2019,"38.105,08",64.39,0.17%
10/6/2019,11/6/2019,"38.040,69",78.68,0.21%
9/6/2019,10/6/2019,"37.962,01",423.11,1.13%
6/6/2019,7/6/2019,"37.538,90",-89.92,-0.24%
5/6/2019,6/6/2019,"37.628,82",44.55,0.12%
4/6/2019,5/6/2019,"37.584,27",161,0.43%
3/6/2019,4/6/2019,"37.423,27",-492.44,-1.30%
2/6/2019,3/6/2019,"37.915,71",-0.65,0.00%
30/05/2019,31/05/2019,"38.290,07",-69.61,-0.18%
29/05/2019,30/05/2019,"38.359,68",-109.41,-0.28%
28/05/2019,29/05/2019,"38.469,09",0.25,0.00%
27/05/2019,28/05/2019,"38.468,84",-6.05,-0.02%
26/05/2019,27/05/2019,"38.474,89",-348.81,-0.90%
23/05/2019,24/05/2019,"38.823,70",110.37,0.29%
22/05/2019,23/05/2019,"38.713,33",-24.78,-0.06%
21/05/2019,22/05/2019,"38.738,11",9.79,0.03%
20/05/2019,21/05/2019,"38.728,32",470.41,1.23%
19/05/2019,20/05/2019,"38.257,91",-18.78,-0.05%
16/05/2019,17/05/2019,"38.276,69",-103.75,-0.27%
15/05/2019,16/05/2019,"38.380,44",367.46,0.97%
14/05/2019,15/05/2019,"38.012,98",117.08,0.31%
13/05/2019,14/05/2019,"37.895,90",176.73,0.47%
12/5/2019,13/05/2019,"37.719,17",99.08,0.26%
9/5/2019,10/5/2019,"37.620,09",-178.67,-0.47%
8/5/2019,9/5/2019,"37.798,76",-258.49,-0.68%
7/5/2019,8/5/2019,"38.057,25",118.36,0.31%
6/5/2019,7/5/2019,"37.938,89",-651.42,-1.69%
5/5/2019,6/5/2019,"38.590,31",-62.43,-0.16%
2/5/2019,3/5/2019,"38.652,74",56.75,0.15%
1/5/2019,2/5/2019,"38.595,99",-0.32,0.00%
25/04/2019,26/04/2019,"38.347,56",-62.63,-0.16%
24/04/2019,25/04/2019,"38.410,19",352.04,0.93%
23/04/2019,24/04/2019,"38.058,15",32.01,0.08%
22/04/2019,23/04/2019,"38.026,14",-52.89,-0.14%
21/04/2019,22/04/2019,"38.079,03",102.33,0.27%
18/04/2019,19/04/2019,"37.976,70",-249.57,-0.65%
17/04/2019,18/04/2019,"38.226,27",-50.53,-0.13%
16/04/2019,17/04/2019,"38.276,80",-254.53,-0.66%
15/04/2019,16/04/2019,"38.531,33",-12.53,-0.03%
11/4/2019,12/4/2019,"38.543,86",54.62,0.14%
10/4/2019,11/4/2019,"38.489,24",-308.92,-0.80%
9/4/2019,10/4/2019,"38.798,16",-218.9,-0.56%
8/4/2019,9/4/2019,"39.017,06",218.68,0.56%
7/4/2019,8/4/2019,"38.798,38",58.82,0.15%
4/4/2019,5/4/2019,"38.739,56",118.51,0.31%
3/4/2019,4/4/2019,"38.621,05",-30.85,-0.08%
2/4/2019,3/4/2019,"38.651,90",-71.22,-0.18%
1/4/2019,2/4/2019,"38.723,12",138.28,0.36%
31/03/2019,1/4/2019,"38.584,84",-30.16,-0.08%
28/03/2019,29/03/2019,"38.615,00",177.33,0.46%
27/03/2019,28/03/2019,"38.437,67",230.4,0.60%
26/03/2019,27/03/2019,"38.207,27",50.96,0.13%
25/03/2019,26/03/2019,"38.156,31",-702.43,-1.81%
24/03/2019,25/03/2019,"38.858,74",166.11,0.43%
21/03/2019,22/03/2019,"38.692,63",-548.26,-1.40%
20/03/2019,21/03/2019,"39.240,89",-159.77,-0.41%
19/03/2019,20/03/2019,"39.400,66",-210.25,-0.53%
18/03/2019,19/03/2019,"39.610,91",206.62,0.52%
17/03/2019,18/03/2019,"39.404,29",-167.01,-0.42%
14/03/2019,15/03/2019,"39.571,30",78.99,0.20%
13/03/2019,14/03/2019,"39.492,31",212.76,0.54%
12/3/2019,13/03/2019,"39.279,55",547.97,1.41%
11/3/2019,12/3/2019,"38.731,58",10.4,0.03%
10/3/2019,11/3/2019,"38.721,18",-299.11,-0.77%
7/3/2019,8/3/2019,"39.020,29",-16.47,-0.04%
6/3/2019,7/3/2019,"39.036,76",40.85,0.10%
5/3/2019,6/3/2019,"38.995,91",-139.6,-0.36%
4/3/2019,5/3/2019,"39.135,51",504.76,1.31%
3/3/2019,4/3/2019,"38.630,75",420.82,1.10%
28/02/2019,1/3/2019,"38.209,93",-693.59,-1.78%
27/02/2019,28/02/2019,"38.903,52",-27.22,-0.07%
26/02/2019,27/02/2019,"38.930,74",-266.67,-0.68%
25/02/2019,26/02/2019,"39.197,41",219.66,0.56%
24/02/2019,25/02/2019,"38.977,75",150.6,0.39%
21/02/2019,22/02/2019,"38.827,15",380.83,0.99%
20/02/2019,21/02/2019,"38.446,32",204.96,0.54%
19/02/2019,20/02/2019,"38.241,36",54.97,0.14%
18/02/2019,19/02/2019,"38.186,39",252.65,0.67%
17/02/2019,18/02/2019,"37.933,74",32.72,0.09%
14/02/2019,15/02/2019,"37.901,02",24.03,0.06%
13/02/2019,14/02/2019,"37.876,99",276.86,0.74%
12/2/2019,13/02/2019,"37.600,13",180.47,0.48%
11/2/2019,12/2/2019,"37.419,66",564.52,1.53%
10/2/2019,11/2/2019,"36.855,14",0.73,0.00%
31/01/2019,1/2/2019,"36.859,69",-98.93,-0.27%
30/01/2019,31/01/2019,"36.958,62",-58.29,-0.16%
29/01/2019,30/01/2019,"37.016,91",186.84,0.51%
28/01/2019,29/01/2019,"36.830,07",64.03,0.17%
27/01/2019,28/01/2019,"36.766,04",0.2,0.00%
24/01/2019,25/01/2019,"36.765,84",45.42,0.12%
23/01/2019,24/01/2019,"36.720,42",-10.96,-0.03%
22/01/2019,23/01/2019,"36.731,38",-198.12,-0.54%
21/01/2019,22/01/2019,"36.929,50",208.21,0.57%
20/01/2019,21/01/2019,"36.721,29",-40.93,-0.11%
17/01/2019,18/01/2019,"36.762,22",-182.86,-0.49%
16/01/2019,17/01/2019,"36.945,08",262.49,0.72%
15/01/2019,16/01/2019,"36.682,59",276.57,0.76%
14/01/2019,15/01/2019,"36.406,02",-67.37,-0.18%
13/01/2019,14/01/2019,"36.473,39",0.67,0.00%
10/1/2019,11/1/2019,"36.472,72",8.13,0.02%
9/1/2019,10/1/2019,"36.464,59",362.53,1.00%
8/1/2019,9/1/2019,"36.102,06",-131.51,-0.36%
7/1/2019,8/1/2019,"36.233,57",272.59,0.76%
6/1/2019,7/1/2019,"35.960,98",94.68,0.26%
3/1/2019,4/1/2019,"35.866,30",-615.11,-1.69%
2/1/2019,3/1/2019,"36.481,41",-361.29,-0.98%
1/1/2019,2/1/2019,"36.842,70",-0.09,0.00%
27/12/2018,28/12/2018,"36.847,31",424.2,1.16%
26/12/2018,27/12/2018,"36.423,11",-106.87,-0.29%
25/12/2018,26/12/2018,"36.529,98",-402.84,-1.09%
24/12/2018,25/12/2018,"36.932,82",-173.5,-0.47%
23/12/2018,24/12/2018,"37.106,32",-150.79,-0.40%
20/12/2018,21/12/2018,"37.257,11",-36.24,-0.10%
19/12/2018,20/12/2018,"37.293,35",-172.13,-0.46%
18/12/2018,19/12/2018,"37.465,48",71.85,0.19%
17/12/2018,18/12/2018,"37.393,63",-673.74,-1.77%
16/12/2018,17/12/2018,"38.067,37",-323.32,-0.84%
13/12/2018,14/12/2018,"38.390,69",-37.65,-0.10%
12/12/2018,13/12/2018,"38.428,34",369.07,0.97%
11/12/2018,12/12/2018,"38.059,27",-27.35,-0.07%
10/12/2018,11/12/2018,"38.086,62",-249.1,-0.65%
9/12/2018,10/12/2018,"38.335,72",180.31,0.47%
6/12/2018,7/12/2018,"38.155,41",-91.71,-0.24%
5/12/2018,6/12/2018,"38.247,12",32.17,0.08%
4/12/2018,5/12/2018,"38.214,95",121.54,0.32%
3/12/2018,4/12/2018,"38.093,41",1049.2,2.83%
2/12/2018,3/12/2018,"37.044,21",-0.42,0.00%
29/11/2018,30/11/2018,"37.042,88",-204.67,-0.55%
