date,unused_date,price,fluctuation,fluctuation_percent
13/07/2022,14/07/2022,"20.580,57",-43.14,-0.21%
12/07/2022,13/07/2022,"20.623,71",177.61,0.87%
11/07/2022,12/07/2022,"20.446,10",-382.51,-1.84%
10/07/2022,11/07/2022,"20.828,61",36.26,0.17%
07/07/2022,08/07/2022,"20.792,35",284.84,1.39%
06/07/2022,07/07/2022,"20.507,51",-465.50,-2.22%
05/07/2022,06/07/2022,"20.973,01",-107.48,-0.51%
04/07/2022,05/07/2022,"21.080,49",-50.60,-0.24%
03/07/2022,04/07/2022,"21.131,09",54.45,0.26%
30/06/2022,01/07/2022,"21.076,64",-411.79,-1.92%
29/06/2022,30/06/2022,"21.488,43",-1.29,-0.01%
28/06/2022,29/06/2022,"21.489,72",280.96,1.32%
27/06/2022,28/06/2022,"21.208,76",358.50,1.72%
26/06/2022,27/06/2022,"20.850,26",-84.04,-0.40%
23/06/2022,24/06/2022,"20.934,30",227.81,1.10%
22/06/2022,23/06/2022,"20.706,49",47.33,0.23%
21/06/2022,22/06/2022,"20.659,16",-4.50,-0.02%
20/06/2022,21/06/2022,"20.663,66",-548.99,-2.59%
19/06/2022,20/06/2022,"21.212,65",-348.24,-1.62%
16/06/2022,17/06/2022,"21.560,89",456.82,2.16%
15/06/2022,16/06/2022,"21.104,07",-157.92,-0.74%
14/06/2022,15/06/2022,"21.261,99",22.48,0.11%
13/06/2022,14/06/2022,"21.239,51",-1046.47,-4.70%
12/06/2022,13/06/2022,"22.285,98",-307.06,-1.36%
09/06/2022,10/06/2022,"22.593,04",16.81,0.07%
08/06/2022,09/06/2022,"22.576,23",297.63,1.34%
07/06/2022,08/06/2022,"22.278,60",-36.69,-0.16%
06/06/2022,07/06/2022,"22.315,29",-11.16,-0.05%
05/06/2022,06/06/2022,"22.326,45",31.80,0.14%
02/06/2022,03/06/2022,"22.294,65",-168.21,-0.75%
01/06/2022,02/06/2022,"22.462,86",47.01,0.21%
31/05/2022,01/06/2022,"22.415,85",-130.16,-0.58%
30/05/2022,31/05/2022,"22.546,01",119.65,0.53%
29/05/2022,30/05/2022,"22.426,36",437.18,1.99%
26/05/2022,27/05/2022,"21.989,18",-20.49,-0.09%
25/05/2022,26/05/2022,"22.009,67",636.99,2.98%
24/05/2022,25/05/2022,"21.372,68",290.60,1.38%
23/05/2022,24/05/2022,"21.082,08",-456.46,-2.12%
22/05/2022,23/05/2022,"21.538,54",-18.31,-0.08%
19/05/2022,20/05/2022,"21.556,85",-48.88,-0.23%
18/05/2022,19/05/2022,"21.605,73",114.55,0.53%
17/05/2022,18/05/2022,"21.491,18",1083.35,5.31%
16/05/2022,17/05/2022,"20.407,83",-1088.15,-5.06%
15/05/2022,16/05/2022,"21.495,98",-941.74,-4.38%
12/05/2022,13/05/2022,"21.495,98",-1177.68,-5.19%
11/05/2022,12/05/2022,"22.673,66",72.65,0.32%
10/05/2022,11/05/2022,"22.601,01",526.88,2.39%
09/05/2022,10/05/2022,"22.074,13",-994.81,-4.31%
08/05/2022,09/05/2022,"23.068,94",-531.79,-2.25%
05/05/2022,06/05/2022,"23.600,73",241.72,1.03%
04/05/2022,05/05/2022,"23.359,01",-460.78,-1.93%
03/05/2022,04/05/2022,"23.819,79",276.08,1.17%
28/04/2022,29/04/2022,"23.543,71",-19.71,-0.08%
27/04/2022,28/04/2022,"23.563,42",86.20,0.37%
26/04/2022,27/04/2022,"23.477,22",513.80,2.24%
25/04/2022,26/04/2022,"22.963,42",-1311.15,-5.40%
24/04/2022,25/04/2022,"24.274,57",288.57,1.20%
21/04/2022,22/04/2022,"23.986,00",-156.94,-0.65%
20/04/2022,21/04/2022,"24.142,94",-113.83,-0.47%
19/04/2022,20/04/2022,"24.256,77",-444.66,-1.80%
18/04/2022,19/04/2022,"24.701,43",-411.77,-1.64%
17/04/2022,18/04/2022,"25.113,20",-393.81,-1.54%
14/04/2022,15/04/2022,"25.507,01",-121.09,-0.47%
13/04/2022,14/04/2022,"25.628,10",280.98,1.11%
12/04/2022,13/04/2022,"25.347,12",-281.17,-1.10%
11/04/2022,12/04/2022,"25.628,29",-259.35,-1.00%
07/04/2022,08/04/2022,"25.887,64",-238.37,-0.91%
06/04/2022,07/04/2022,"26.126,01",287.27,1.11%
05/04/2022,06/04/2022,"25.838,74",-145.59,-0.56%
04/04/2022,05/04/2022,"25.984,33",90.87,0.35%
03/04/2022,04/04/2022,"25.893,46",564.31,2.23%
31/03/2022,01/04/2022,"25.329,15",139.26,0.55%
30/03/2022,31/03/2022,"25.189,89",-6.83,-0.03%
29/03/2022,30/03/2022,"25.196,72",274.57,1.10%
28/03/2022,29/03/2022,"24.922,15",-238.31,-0.95%
27/03/2022,28/03/2022,"25.160,46",13.90,0.06%
24/03/2022,25/03/2022,"25.146,56",-137.08,-0.54%
23/03/2022,24/03/2022,"25.283,64",-130.71,-0.51%
22/03/2022,23/03/2022,"25.414,35",179.00,0.71%
21/03/2022,22/03/2022,"25.235,35",429.77,1.73%
20/03/2022,21/03/2022,"24.805,58",115.71,0.47%
17/03/2022,18/03/2022,"24.689,87",-45.43,-0.18%
16/03/2022,17/03/2022,"24.735,30",63.86,0.26%
15/03/2022,16/03/2022,"24.671,44",128.86,0.53%
14/03/2022,15/03/2022,"24.542,58",-268.80,-1.08%
13/03/2022,14/03/2022,"24.811,38",-221.24,-0.88%
10/03/2022,11/03/2022,"25.032,62",16.16,0.06%
09/03/2022,10/03/2022,"25.016,46",-16.94,-0.07%
08/03/2022,09/03/2022,"25.033,40",-315.64,-1.25%
07/03/2022,08/03/2022,"25.349,04",-267.66,-1.04%
06/03/2022,07/03/2022,"25.616,70",44.13,0.17%
03/03/2022,04/03/2022,"25.572,57",399.09,1.59%
02/03/2022,03/03/2022,"25.173,48",-359.05,-1.41%
01/03/2022,02/03/2022,"25.532,53",49.02,0.19%
28/02/2022,01/03/2022,"25.483,51",-156.79,-0.61%
27/02/2022,28/02/2022,"25.640,30",73.19,0.29%
24/02/2022,25/02/2022,"25.567,11",-282.76,-1.09%
23/02/2022,24/02/2022,"25.849,87",108.18,0.42%
22/02/2022,23/02/2022,"25.741,69",-18.60,-0.07%
21/02/2022,22/02/2022,"25.760,29",32.09,0.12%
20/02/2022,21/02/2022,"25.728,20",-151.75,-0.59%
17/02/2022,18/02/2022,"25.879,95",316.38,1.24%
16/02/2022,17/02/2022,"25.563,57",-95.81,-0.37%
15/02/2022,16/02/2022,"25.659,38",364.95,1.44%
14/02/2022,15/02/2022,"25.294,43",-683.77,-2.63%
13/02/2022,14/02/2022,"25.978,20",-49.52,-0.19%
10/02/2022,11/02/2022,"26.027,72",-54.98,-0.21%
09/02/2022,10/02/2022,"26.082,70",37.43,0.14%
08/02/2022,09/02/2022,"26.045,27",150.90,0.58%
07/02/2022,08/02/2022,"25.894,37",145.98,0.57%
06/02/2022,07/02/2022,"25.748,39",258.27,1.01%
27/01/2022,28/01/2022,"25.490,12",-147.13,-0.57%
26/01/2022,27/01/2022,"25.637,25",153.41,0.60%
25/01/2022,26/01/2022,"25.483,84",751.16,3.04%
24/01/2022,25/01/2022,"24.732,68",-519.83,-2.06%
23/01/2022,24/01/2022,"25.252,51",154.67,0.62%
20/01/2022,21/01/2022,"25.097,84",172.07,0.69%
19/01/2022,20/01/2022,"24.925,77",91.07,0.37%
18/01/2022,19/01/2022,"24.834,70",-26.50,-0.11%
17/01/2022,18/01/2022,"24.861,20",-755.27,-2.95%
16/01/2022,17/01/2022,"25.616,47",-49.67,-0.19%
13/01/2022,14/01/2022,"25.666,14",-61.81,-0.24%
12/01/2022,13/01/2022,"25.727,95",508.49,2.02%
11/01/2022,12/01/2022,"25.219,46",-251.55,-0.99%
10/01/2022,11/01/2022,"25.471,01",-273.69,-1.06%
09/01/2022,10/01/2022,"25.744,70",-212.10,-0.82%
06/01/2022,07/01/2022,"25.956,80",-18.32,-0.07%
05/01/2022,06/01/2022,"25.975,12",-215.66,-0.82%
04/01/2022,05/01/2022,"26.190,78",389.05,1.51%
03/01/2022,04/01/2022,"25.801,73",267.37,1.05%
30/12/2021,31/12/2021,"25.534,36",61.00,0.24%
29/12/2021,30/12/2021,"25.473,36",-128.43,-0.50%
28/12/2021,29/12/2021,"25.601,79",149.94,0.59%
27/12/2021,28/12/2021,"25.451,85",131.78,0.52%
26/12/2021,27/12/2021,"25.320,07",490.32,1.97%
23/12/2021,24/12/2021,"24.829,75",-449.45,-1.78%
22/12/2021,23/12/2021,"25.279,20",-115.23,-0.45%
21/12/2021,22/12/2021,"25.394,43",-35.72,-0.14%
20/12/2021,21/12/2021,"25.430,15",0.27,0.00%
19/12/2021,20/12/2021,"25.429,88",55.05,0.22%
16/12/2021,17/12/2021,"25.374,83",-155.73,-0.61%
15/12/2021,16/12/2021,"25.530,56",51.64,0.20%
14/12/2021,15/12/2021,"25.478,92",-63.04,-0.25%
13/12/2021,14/12/2021,"25.541,96",21.83,0.09%
12/12/2021,13/12/2021,"25.520,13",-172.37,-0.67%
09/12/2021,10/12/2021,"25.692,50",227.26,0.89%
08/12/2021,09/12/2021,"25.465,24",58.91,0.23%
07/12/2021,08/12/2021,"25.406,33",531.75,2.14%
06/12/2021,07/12/2021,"24.874,58",-387.98,-1.54%
05/12/2021,06/12/2021,"25.262,56",-621.50,-2.40%
02/12/2021,03/12/2021,"25.884,06",-150.49,-0.58%
01/12/2021,02/12/2021,"26.034,55",204.90,0.79%
30/11/2021,01/12/2021,"25.829,65",-259.56,-0.99%
29/11/2021,30/11/2021,"26.089,21",-227.35,-0.86%
28/11/2021,29/11/2021,"26.316,56",-100.60,-0.38%
25/11/2021,26/11/2021,"26.417,16",120.23,0.46%
24/11/2021,25/11/2021,"26.296,93",539.41,2.09%
23/11/2021,24/11/2021,"25.757,52",270.24,1.06%
22/11/2021,23/11/2021,"25.487,28",284.64,1.13%
21/11/2021,22/11/2021,"25.202,64",-59.11,-0.23%
18/11/2021,19/11/2021,"25.261,75",-271.63,-1.06%
17/11/2021,18/11/2021,"25.533,38",38.88,0.15%
16/11/2021,17/11/2021,"25.494,50",-192.89,-0.75%
15/11/2021,16/11/2021,"25.687,39",11.92,0.05%
14/11/2021,15/11/2021,"25.675,47",225.92,0.89%
11/11/2021,12/11/2021,"25.449,55",-158.50,-0.62%
10/11/2021,11/11/2021,"25.608,05",-56.70,-0.22%
09/11/2021,10/11/2021,"25.664,75",-143.77,-0.56%
08/11/2021,09/11/2021,"25.808,52",65.97,0.26%
07/11/2021,08/11/2021,"25.742,55",57.92,0.23%
04/11/2021,05/11/2021,"25.684,63",-41.49,-0.16%
03/11/2021,04/11/2021,"25.726,12",152.60,0.60%
02/11/2021,03/11/2021,"25.573,52",75.15,0.29%
01/11/2021,02/11/2021,"25.498,37",-258.99,-1.01%
31/10/2021,01/11/2021,"25.757,36",49.89,0.19%
28/10/2021,29/10/2021,"25.707,47",211.87,0.83%
27/10/2021,28/10/2021,"25.495,60",568.59,2.28%
26/10/2021,27/10/2021,"24.927,01",95.53,0.38%
25/10/2021,26/10/2021,"24.831,48",-196.90,-0.79%
24/10/2021,25/10/2021,"25.028,38",-9.74,-0.04%
21/10/2021,22/10/2021,"25.038,12",-264.08,-1.04%
20/10/2021,21/10/2021,"25.302,20",-41.26,-0.16%
19/10/2021,20/10/2021,"25.343,46",-52.75,-0.21%
18/10/2021,19/10/2021,"25.396,21",93.28,0.37%
17/10/2021,18/10/2021,"25.302,93",18.33,0.07%
14/10/2021,15/10/2021,"25.284,60",-31.39,-0.12%
13/10/2021,14/10/2021,"25.315,99",-70.84,-0.28%
12/10/2021,13/10/2021,"25.386,83",-16.21,-0.06%
11/10/2021,12/10/2021,"25.403,04",575.60,2.32%
10/10/2021,11/10/2021,"24.827,44",241.76,0.98%
07/10/2021,08/10/2021,"24.585,68",18.52,0.08%
06/10/2021,07/10/2021,"24.567,16",87.41,0.36%
05/10/2021,06/10/2021,"24.479,75",207.28,0.85%
04/10/2021,05/10/2021,"24.272,47",27.55,0.11%
03/10/2021,04/10/2021,"24.244,92",-201.15,-0.82%
30/09/2021,01/10/2021,"24.446,07",55.02,0.23%
29/09/2021,30/09/2021,"24.391,05",-17.59,-0.07%
28/09/2021,29/09/2021,"24.408,64",209.99,0.87%
27/09/2021,28/09/2021,"24.198,65",-342.50,-1.40%
26/09/2021,27/09/2021,"24.541,15",25.03,0.10%
23/09/2021,24/09/2021,"24.516,12",86.21,0.35%
22/09/2021,23/09/2021,"24.429,91",112.31,0.46%
21/09/2021,22/09/2021,"24.317,60",-208.90,-0.85%
20/09/2021,21/09/2021,"24.526,50",47.86,0.20%
19/09/2021,20/09/2021,"24.478,64",110.33,0.45%
16/09/2021,17/09/2021,"24.368,31",65.83,0.27%
15/09/2021,16/09/2021,"24.302,48",132.15,0.55%
14/09/2021,15/09/2021,"24.170,33",-114.43,-0.47%
13/09/2021,14/09/2021,"24.284,76",-57.74,-0.24%
12/09/2021,13/09/2021,"24.342,50",16.33,0.07%
09/09/2021,10/09/2021,"24.326,17",228.16,0.95%
08/09/2021,09/09/2021,"24.098,01",-174.98,-0.72%
07/09/2021,08/09/2021,"24.272,99",65.66,0.27%
06/09/2021,07/09/2021,"24.207,33",244.41,1.02%
05/09/2021,06/09/2021,"23.962,92",-31.14,-0.13%
31/08/2021,01/09/2021,"23.994,06",-40.71,-0.17%
30/08/2021,31/08/2021,"24.034,77",212.01,0.89%
29/08/2021,30/08/2021,"23.822,76",101.40,0.43%
26/08/2021,27/08/2021,"23.721,36",-270.61,-1.13%
25/08/2021,26/08/2021,"23.991,97",171.93,0.72%
24/08/2021,25/08/2021,"23.820,04",96.08,0.40%
23/08/2021,24/08/2021,"23.723,96",-644.34,-2.64%
22/08/2021,23/08/2021,"24.368,30",-909.62,-3.60%
19/08/2021,20/08/2021,"25.277,92",248.16,0.99%
18/08/2021,19/08/2021,"25.029,76",-72.58,-0.29%
17/08/2021,18/08/2021,"25.102,34",-119.32,-0.47%
16/08/2021,17/08/2021,"25.221,66",293.93,1.18%
15/08/2021,16/08/2021,"24.927,73",120.85,0.49%
12/08/2021,13/08/2021,"24.806,88",-182.50,-0.73%
11/08/2021,12/08/2021,"24.989,38",-113.92,-0.45%
10/08/2021,11/08/2021,"25.103,30",-63.39,-0.25%
09/08/2021,10/08/2021,"25.166,69",369.00,1.49%
08/08/2021,09/08/2021,"24.797,69",-173.54,-0.69%
05/08/2021,06/08/2021,"24.971,23",244.85,0.99%
04/08/2021,05/08/2021,"24.726,38",27.38,0.11%
03/08/2021,04/08/2021,"24.699,00",346.94,1.42%
02/08/2021,03/08/2021,"24.352,06",34.33,0.14%
01/08/2021,02/08/2021,"24.317,73",316.41,1.32%
29/07/2021,30/07/2021,"24.001,32",336.85,1.42%
28/07/2021,29/07/2021,"23.664,47",-34.49,-0.15%
27/07/2021,28/07/2021,"23.698,96",87.34,0.37%
26/07/2021,27/07/2021,"23.611,62",46.50,0.20%
25/07/2021,26/07/2021,"23.565,12",-455.26,-1.90%
22/07/2021,23/07/2021,"24.020,38",371.03,1.57%
21/07/2021,22/07/2021,"23.649,35",-75.76,-0.32%
20/07/2021,21/07/2021,"23.725,11",617.52,2.67%
19/07/2021,20/07/2021,"23.107,59",-1075.21,-4.45%
18/07/2021,19/07/2021,"24.182,80",128.61,0.53%
15/07/2021,16/07/2021,"24.054,19",336.31,1.42%
14/07/2021,15/07/2021,"23.717,88",-515.85,-2.13%
13/07/2021,14/07/2021,"24.233,73",-36.54,-0.15%
12/07/2021,13/07/2021,"24.270,27",-865.01,-3.44%
11/07/2021,12/07/2021,"25.135,28",-446.55,-1.75%
08/07/2021,09/07/2021,"25.581,83",-298.55,-1.15%
07/07/2021,08/07/2021,"25.880,38",838.33,3.35%
06/07/2021,07/07/2021,"25.042,05",-1159.79,-4.43%
05/07/2021,06/07/2021,"26.201,84",53.55,0.20%
04/07/2021,05/07/2021,"26.148,29",156.50,0.60%
01/07/2021,02/07/2021,"25.991,79",280.25,1.09%
30/06/2021,01/07/2021,"25.711,54",-18.00,-0.07%
29/06/2021,30/06/2021,"25.729,54",142.45,0.56%
28/06/2021,29/06/2021,"25.587,09",360.94,1.43%
27/06/2021,28/06/2021,"25.226,15",222.36,0.89%
24/06/2021,25/06/2021,"25.003,79",-44.17,-0.18%
23/06/2021,24/06/2021,"25.047,96",8.58,0.03%
22/06/2021,23/06/2021,"25.039,38",184.11,0.74%
21/06/2021,22/06/2021,"24.855,27",-51.65,-0.21%
20/06/2021,21/06/2021,"24.906,92",324.16,1.32%
17/06/2021,18/06/2021,"24.582,76",-62.30,-0.25%
16/06/2021,17/06/2021,"24.645,06",-361.44,-1.45%
15/06/2021,16/06/2021,"25.006,50",-135.14,-0.54%
14/06/2021,15/06/2021,"25.141,64",132.06,0.53%
13/06/2021,14/06/2021,"25.009,58",611.41,2.51%
10/06/2021,11/06/2021,"24.398,17",-110.78,-0.45%
09/06/2021,10/06/2021,"24.508,95",318.83,1.32%
08/06/2021,09/06/2021,"24.190,12",-764.19,-3.06%
07/06/2021,08/06/2021,"24.954,31",-382.91,-1.51%
06/06/2021,07/06/2021,"25.337,22",63.92,0.25%
03/06/2021,04/06/2021,"25.273,30",425.18,1.71%
02/06/2021,03/06/2021,"24.848,12",-70.70,-0.28%
01/06/2021,02/06/2021,"24.918,82",149.90,0.61%
31/05/2021,01/06/2021,"24.768,92",286.79,1.17%
30/05/2021,31/05/2021,"24.482,13",364.84,1.51%
27/05/2021,28/05/2021,"24.117,29",-301.48,-1.23%
26/05/2021,27/05/2021,"24.418,77",188.61,0.78%
25/05/2021,26/05/2021,"24.230,16",225.16,0.94%
24/05/2021,25/05/2021,"24.005,00",93.79,0.39%
23/05/2021,24/05/2021,"23.911,21",-0.99,0.00%
20/05/2021,21/05/2021,"23.912,20",384.14,1.63%
19/05/2021,20/05/2021,"23.528,06",397.61,1.72%
18/05/2021,19/05/2021,"23.130,45",121.92,0.53%
17/05/2021,18/05/2021,"23.008,53",-143.15,-0.62%
16/05/2021,17/05/2021,"23.151,68",165.05,0.72%
13/05/2021,14/05/2021,"22.986,63",-180.84,-0.78%
12/05/2021,13/05/2021,"23.167,47",368.38,1.62%
11/05/2021,12/05/2021,"22.799,09",-213.44,-0.93%
10/05/2021,11/05/2021,"23.012,53",536.06,2.38%
09/05/2021,10/05/2021,"22.476,47",-79.52,-0.35%
06/05/2021,07/05/2021,"22.555,99",-34.36,-0.15%
05/05/2021,06/05/2021,"22.590,35",312.87,1.40%
04/05/2021,05/05/2021,"22.277,48",268.18,1.22%
03/05/2021,04/05/2021,"22.009,30",312.98,1.44%
28/04/2021,29/04/2021,"21.696,32",168.45,0.78%
27/04/2021,28/04/2021,"21.527,87",150.40,0.70%
26/04/2021,27/04/2021,"21.377,47",-461.74,-2.11%
25/04/2021,26/04/2021,"21.839,21",503.44,2.36%
22/04/2021,23/04/2021,"21.335,77",-682.58,-3.10%
21/04/2021,22/04/2021,"22.018,35",79.61,0.36%
19/04/2021,20/04/2021,"21.938,74",503.20,2.35%
18/04/2021,19/04/2021,"21.435,54",-119.41,-0.55%
15/04/2021,16/04/2021,"21.554,95",-109.80,-0.51%
14/04/2021,15/04/2021,"21.664,75",227.25,1.06%
13/04/2021,14/04/2021,"21.437,50",-15.15,-0.07%
12/04/2021,13/04/2021,"21.452,65",414.97,1.97%
11/04/2021,12/04/2021,"21.037,68",27.18,0.13%
08/04/2021,09/04/2021,"21.010,50",-101.88,-0.48%
07/04/2021,08/04/2021,"21.112,38",37.69,0.18%
06/04/2021,07/04/2021,"21.074,69",87.34,0.42%
05/04/2021,06/04/2021,"20.987,35",202.11,0.97%
04/04/2021,05/04/2021,"20.785,24",192.40,0.93%
01/04/2021,02/04/2021,"20.592,84",502.90,2.50%
31/03/2021,31/03/2021,"20.089,94",89.62,0.45%
30/03/2021,30/03/2021,"20.000,32",179.27,0.90%
29/03/2021,29/03/2021,"19.821,05",213.11,1.09%
28/03/2021,28/03/2021,"19.607,94",42.95,0.22%
25/03/2021,25/03/2021,"19.564,99",-16.90,-0.09%
24/03/2021,24/03/2021,"19.581,89",-354.51,-1.78%
23/03/2021,23/03/2021,"19.936,40",-192.66,-0.96%
22/03/2021,22/03/2021,"20.129,06",-81.87,-0.41%
21/03/2021,21/03/2021,"20.210,93",-137.22,-0.67%
18/03/2021,18/03/2021,"20.348,15",298.21,1.49%
17/03/2021,17/03/2021,"20.049,94",97.08,0.49%
16/03/2021,16/03/2021,"19.952,86",-50.23,-0.25%
14/03/2021,14/03/2021,"19.952,31",-16.49,-0.08%
11/03/2021,11/03/2021,"19.968,80",272.83,1.39%
10/03/2021,10/03/2021,"19.695,97",160.74,0.82%
09/03/2021,09/03/2021,"19.535,23",-117.27,-0.60%
08/03/2021,08/03/2021,"19.652,50",-64.46,-0.33%
07/03/2021,07/03/2021,"19.716,96",-13.44,-0.07%
04/03/2021,04/03/2021,"19.730,40",-353.41,-1.76%
03/03/2021,03/03/2021,"20.083,81",15.56,0.08%
02/03/2021,02/03/2021,"20.068,25",44.36,0.22%
01/03/2021,01/03/2021,"20.023,89",304.56,1.54%
28/02/2021,28/02/2021,"19.719,33",61.76,0.31%
25/02/2021,25/02/2021,"19.657,57",44.72,0.23%
24/02/2021,24/02/2021,"19.612,85",-255.48,-1.29%
23/02/2021,23/02/2021,"19.868,33",32.03,0.16%
22/02/2021,22/02/2021,"19.836,30",-1.22,-0.01%
21/02/2021,21/02/2021,"19.837,52",-123.93,-0.62%
18/02/2021,18/02/2021,"19.961,45",216.87,1.10%
17/02/2021,17/02/2021,"19.744,58",762.08,4.01%
16/02/2021,16/02/2021,"18.982,50",614.94,3.35%
08/02/2021,08/02/2021,"18.367,56",-718.58,-3.76%
07/02/2021,07/02/2021,"19.086,14",298.36,1.59%
04/02/2021,04/02/2021,"18.787,78",-5.06,-0.03%
03/02/2021,03/02/2021,"18.792,84",642.03,3.54%
02/02/2021,02/02/2021,"18.150,81",819.25,4.73%
01/02/2021,01/02/2021,"17.331,56",-322.35,-1.83%
31/01/2021,31/01/2021,"17.653,91",680.49,4.01%
28/01/2021,28/01/2021,"16.973,42",-1223.05,-6.72%
27/01/2021,27/01/2021,"18.196,47",-684.68,-3.63%
26/01/2021,26/01/2021,"18.881,15",-478.52,-2.47%
25/01/2021,25/01/2021,"19.359,67",-32.86,-0.17%
24/01/2021,24/01/2021,"19.392,53",74.14,0.38%
21/01/2021,21/01/2021,"19.318,39",588.16,3.14%
20/01/2021,20/01/2021,"18.730,23",152.35,0.82%
19/01/2021,19/01/2021,"18.577,88",-1084.40,-5.52%
18/01/2021,18/01/2021,"19.662,28",-140.03,-0.71%
17/01/2021,17/01/2021,"19.802,31",214.96,1.10%
14/01/2021,14/01/2021,"19.587,35",71.80,0.37%
13/01/2021,13/01/2021,"19.515,55",-95.19,-0.49%
12/01/2021,12/01/2021,"19.610,74",91.23,0.47%
11/01/2021,11/01/2021,"19.519,51",262.53,1.36%
10/01/2021,10/01/2021,"19.256,98",285.54,1.51%
07/01/2021,07/01/2021,"18.971,44",288.30,1.54%
06/01/2021,06/01/2021,"18.683,14",152.79,0.82%
05/01/2021,05/01/2021,"18.530,35",222.61,1.22%
04/01/2021,04/01/2021,"18.307,74",350.13,1.95%
03/01/2021,03/01/2021,"17.957,61",207.90,1.17%
30/12/2020,30/12/2020,"17.749,71",-5.83,-0.03%
29/12/2020,29/12/2020,"17.755,54",71.67,0.41%
28/12/2020,28/12/2020,"17.683,87",39.12,0.22%
27/12/2020,27/12/2020,"17.644,75",302.96,1.75%
24/12/2020,24/12/2020,"17.341,79",-190.03,-1.08%
23/12/2020,23/12/2020,"17.531,82",-108.19,-0.61%
22/12/2020,22/12/2020,"17.640,01",25.62,0.15%
21/12/2020,21/12/2020,"17.614,39",210.79,1.21%
20/12/2020,20/12/2020,"17.403,60",331.08,1.94%
17/12/2020,17/12/2020,"17.072,52",-194.71,-1.13%
16/12/2020,16/12/2020,"17.267,23",281.65,1.66%
15/12/2020,15/12/2020,"16.985,58",-188.34,-1.10%
14/12/2020,14/12/2020,"17.173,92",260.26,1.54%
13/12/2020,13/12/2020,"16.913,66",241.47,1.45%
10/12/2020,10/12/2020,"16.672,19",-165.12,-0.98%
09/12/2020,09/12/2020,"16.837,31",173.63,1.04%
08/12/2020,08/12/2020,"16.663,68",30.64,0.18%
07/12/2020,07/12/2020,"16.633,04",126.52,0.77%
06/12/2020,06/12/2020,"16.506,52",-17.56,-0.11%
03/12/2020,03/12/2020,"16.524,08",91.35,0.56%
02/12/2020,02/12/2020,"16.432,73",59.55,0.36%
01/12/2020,01/12/2020,"16.373,18",175.85,1.09%
30/11/2020,30/11/2020,"16.197,33",-86.03,-0.53%
29/11/2020,29/11/2020,"16.283,36",117.31,0.73%
26/11/2020,26/11/2020,"16.166,05",58.85,0.37%
25/11/2020,25/11/2020,"16.107,20",15.67,0.10%
24/11/2020,24/11/2020,"16.091,53",-7.30,-0.05%
23/11/2020,23/11/2020,"16.098,83",154.20,0.97%
22/11/2020,22/11/2020,"15.944,63",97.83,0.62%
19/11/2020,19/11/2020,"15.846,80",122.30,0.78%
18/11/2020,18/11/2020,"15.724,50",53.79,0.34%
17/11/2020,17/11/2020,"15.670,71",311.95,2.03%
16/11/2020,16/11/2020,"15.358,76",-255.89,-1.64%
15/11/2020,15/11/2020,"15.614,65",137.85,0.89%
12/11/2020,12/11/2020,"15.476,80",105.76,0.69%
11/11/2020,11/11/2020,"15.371,04",2.95,0.02%
10/11/2020,10/11/2020,"15.368,09",-17.40,-0.11%
09/11/2020,09/11/2020,"15.385,49",243.36,1.61%
08/11/2020,08/11/2020,"15.142,13",-15.34,-0.10%
05/11/2020,05/11/2020,"15.157,47",-29.90,-0.20%
04/11/2020,04/11/2020,"15.187,37",54.84,0.36%
03/11/2020,03/11/2020,"15.132,53",47.94,0.32%
02/11/2020,02/11/2020,"15.084,59",112.84,0.75%
01/11/2020,01/11/2020,"14.971,75",101.63,0.68%
29/10/2020,29/10/2020,"14.870,12",-42.77,-0.29%
28/10/2020,28/10/2020,"14.912,89",-442.94,-2.88%
27/10/2020,27/10/2020,"15.355,83",-71.90,-0.47%
26/10/2020,26/10/2020,"15.427,73",-175.20,-1.12%
25/10/2020,25/10/2020,"15.602,93",199.93,1.30%
22/10/2020,22/10/2020,"15.403,00",205.33,1.35%
21/10/2020,21/10/2020,"15.197,67",-53.32,-0.35%
20/10/2020,20/10/2020,"15.250,99",98.49,0.65%
19/10/2020,19/10/2020,"15.152,50",49.60,0.33%
18/10/2020,18/10/2020,"15.102,90",46.21,0.31%
15/10/2020,15/10/2020,"15.056,69",109.40,0.73%
14/10/2020,14/10/2020,"14.947,29",230.31,1.56%
13/10/2020,13/10/2020,"14.716,98",54.66,0.37%
12/10/2020,12/10/2020,"14.662,32",6.15,0.04%
11/10/2020,11/10/2020,"14.656,17",77.77,0.53%
08/10/2020,08/10/2020,"14.578,40",-14.08,-0.10%
07/10/2020,07/10/2020,"14.592,48",-8.37,-0.06%
06/10/2020,06/10/2020,"14.600,85",57.85,0.40%
05/10/2020,05/10/2020,"14.543,00",99.83,0.69%
04/10/2020,04/10/2020,"14.443,17",-102.73,-0.71%
01/10/2020,01/10/2020,"14.545,90",150.95,1.05%
30/09/2020,30/09/2020,"14.394,95",39.03,0.27%
29/09/2020,29/09/2020,"14.355,92",-93.70,-0.65%
28/09/2020,28/09/2020,"14.449,62",142.33,0.99%
27/09/2020,27/09/2020,"14.307,29",24.80,0.17%
24/09/2020,24/09/2020,"14.282,49",-85.97,-0.60%
23/09/2020,23/09/2020,"14.368,46",92.67,0.65%
22/09/2020,22/09/2020,"14.275,79",19.75,0.14%
21/09/2020,21/09/2020,"14.256,04",171.79,1.22%
